dataset,location,weighting,T,start_year,end_year,n_years,n_months,selector,base_sr,sr,delta_sr,gainQ,meanC,sd_monthly_C,mean_cancellation,p95_cancellation,positive_year_frac
developed_market_vwcap,developed,vw_cap,60,2007,2025,19,228,stack3,0.6489728167403128,1.9810132143909487,1.3320403976506359,0.2539667324579329,16.231822796143277,2.479812282497194,2.02267733187331,2.665692253037637,0.7368421052631579
developed_market_vwcap,developed,vw_cap,120,2012,2025,14,168,current,1.2317494662089803,2.1125674079252814,0.8808179417163011,0.15250902346963624,18.0,3.939664717184996,2.042533465392188,2.548650075674854,0.8571428571428571
developed_market_vwcap,developed,vw_cap,120,2012,2025,14,168,gate2,1.2317494662089803,2.1738028977467363,0.942053431537756,0.1676059763820526,16.857142857142858,4.336567414159898,1.9645689734522875,2.39905742980839,0.8571428571428571
developed_market_vwcap,developed,vw_cap,120,2012,2025,14,168,median3,1.2317494662089803,2.181226613499925,0.9494771472909449,0.16438201531329125,18.857142857142858,2.8077858267557927,2.065645831004499,2.4301704444717274,0.7857142857142857
developed_market_vwcap,developed,vw_cap,120,2012,2025,14,168,cons_mean,1.2317494662089803,2.190367603148101,0.9586181369391207,0.1693199136643825,17.857142857142858,3.076442681455971,2.0151074022283932,2.39905742980839,0.8571428571428571
developed_market_vwcap,developed,vw_cap,120,2012,2025,14,168,cons_stack,1.2317494662089803,2.187469351169264,0.9557198849602837,0.16628602254943048,18.71058361234078,2.777215757508936,2.057599602502172,2.39905742980839,0.7857142857142857
developed_market_vwcap,developed,vw_cap,120,2012,2025,14,168,stack3,1.2317494662089803,2.1731554723661697,0.9414060061571894,0.1648969664792213,18.692567420423345,1.711275925496246,2.058465396806305,2.300333336920007,0.7857142857142857
developed_market_vwcap,developed,vw_cap,240,2022,2025,4,48,current,2.3486250828976565,2.351884705922668,0.003259623025011482,-0.03401556609682823,32.0,7.001519591898939,2.819637689546932,3.394111702254634,0.5
developed_market_vwcap,developed,vw_cap,240,2022,2025,4,48,gate2,2.3486250828976565,2.7376053649459675,0.38898028204831103,0.08527700932991245,24.0,7.001519591898939,2.474321952761986,3.394111702254634,1.0
developed_market_vwcap,developed,vw_cap,240,2022,2025,4,48,median3,2.3486250828976565,2.6016475353507347,0.2530224524530782,0.0546072807927131,28.0,8.084658442238581,2.791787930256183,3.7223613977611727,0.75
