dataset,location,weighting,T,start_year,end_year,n_years,n_months,selector,base_sr,sr,delta_sr,gainQ,meanC,sd_monthly_C,mean_cancellation,p95_cancellation,positive_year_frac
can_vwcap,can,vw_cap,120,2005,2025,21,252,gate2,0.44494819014300996,0.3231332590842226,-0.12181493105878738,-0.024472884472605535,4.023809523809524,2.0828049035766933,1.168746272102667,1.7237589287380228,0.047619047619047616
can_vwcap,can,vw_cap,120,2005,2025,21,252,median3,0.44494819014300996,0.30067391325470844,-0.14427427688830152,-0.02816439534748141,4.190476190476191,2.0539119635496847,1.2318101559148615,1.7237589287380228,0.09523809523809523
can_vwcap,can,vw_cap,120,2005,2025,21,252,cons_mean,0.44494819014300996,0.3122053576684921,-0.13274283247451785,-0.02616750090774879,4.107142857142857,2.054881606749533,1.2002782140087642,1.7237589287380228,0.09523809523809523
can_vwcap,can,vw_cap,120,2005,2025,21,252,cons_stack,0.44494819014300996,0.30360055341838144,-0.14134763672462852,-0.027689149210459313,4.172971129536784,2.054796163679485,1.2222403281647252,1.7237589287380228,0.09523809523809523
can_vwcap,can,vw_cap,120,2005,2025,21,252,stack3,0.44494819014300996,0.3127622623169437,-0.13218592782606625,-0.025018433301267306,4.066754995297889,1.7939787345441807,1.1954235686813857,1.63487822697433,0.14285714285714285
can_vwcap,can,vw_cap,240,2015,2025,11,132,current,0.5821716379672681,0.45667151688174534,-0.12550012108552278,-0.01903133104876884,7.636363636363637,4.453787696316297,1.7784542408704624,2.057779138570698,0.2727272727272727
can_vwcap,can,vw_cap,240,2015,2025,11,132,gate2,0.5821716379672681,0.5037499334376634,-0.07842170452960473,-0.010816882583421214,5.7727272727272725,2.8015560264479555,1.765768708278768,2.0547640731777994,0.2727272727272727
can_vwcap,can,vw_cap,240,2015,2025,11,132,median3,0.5821716379672681,0.5206944203516238,-0.061477217615644286,-0.008782869856259081,6.2272727272727275,2.6155463256345883,1.8685010983558537,2.106592153386931,0.36363636363636365
can_vwcap,can,vw_cap,240,2015,2025,11,132,cons_mean,0.5821716379672681,0.5123547219209322,-0.06981691604633589,-0.009771232964967676,6.0,2.64719353047454,1.817134903317311,2.056859929961455,0.36363636363636365
can_vwcap,can,vw_cap,240,2015,2025,11,132,cons_stack,0.5821716379672681,0.5206944203516238,-0.061477217615644286,-0.008782869856259081,6.2272727272727275,2.6155463256345883,1.8685010983558537,2.106592153386931,0.36363636363636365
can_vwcap,can,vw_cap,240,2015,2025,11,132,stack3,0.5821716379672681,0.5286672345858695,-0.05350440338139861,-0.007582604598443442,6.138762780608317,2.297442043194525,1.8354608717265357,2.072362008859822,0.36363636363636365
aus_vwcap,aus,vw_cap,60,2020,2025,6,72,current,0.36247462052567925,0.3494654865128061,-0.013009134012873125,-0.07177050706907567,9.666666666666666,4.453199514449466,1.471587045725131,1.7530020078148385,0.6666666666666666
aus_vwcap,aus,vw_cap,60,2020,2025,6,72,gate2,0.36247462052567925,0.5847490856483869,0.22227446512270765,0.010153965374252763,8.333333333333334,1.8988506531101652,1.4840226112425423,1.8057541131168169,0.6666666666666666
aus_vwcap,aus,vw_cap,60,2020,2025,6,72,median3,0.36247462052567925,0.7193550149079418,0.3568803943822626,0.018390596447362382,11.0,0.0,1.5288385940862996,1.8306241676755406,0.6666666666666666
aus_vwcap,aus,vw_cap,60,2020,2025,6,72,cons_mean,0.36247462052567925,0.6649987166621792,0.3025240961365,0.01834826664236839,9.666666666666666,0.9494253265550827,1.5064306026644207,1.8057541131168169,0.6666666666666666
aus_vwcap,aus,vw_cap,60,2020,2025,6,72,cons_stack,0.36247462052567925,0.6755445233552742,0.3130699028295949,0.012439296511751094,10.50203103908659,0.7010733206065116,1.5194627540720294,1.8149489089311908,0.6666666666666666
aus_vwcap,aus,vw_cap,60,2020,2025,6,72,stack3,0.36247462052567925,0.6704547625161817,0.3079801419905025,-0.007573047323624676,11.284949567243926,1.5894964431558858,1.535229373601729,1.8267770391116758,0.6666666666666666
deu_vwcap,deu,vw_cap,60,2008,2025,18,216,current,0.6021765421243804,0.7514816916054001,0.1493051494810197,-0.03628637531764475,11.055555555555555,5.555359169655547,2.079458394359168,4.398471926231987,0.4444444444444444
deu_vwcap,deu,vw_cap,60,2008,2025,18,216,gate2,0.6021765421243804,0.7272204675251936,0.12504392540081322,-0.010777429858056176,7.472222222222222,3.136308994427547,1.8769667972014838,3.867382308267244,0.4444444444444444
deu_vwcap,deu,vw_cap,60,2008,2025,18,216,median3,0.6021765421243804,0.7146947545797891,0.11251821245540872,-0.019170458577374903,8.583333333333334,2.9801670001590863,1.915996023499334,3.867382308267244,0.5
deu_vwcap,deu,vw_cap,60,2008,2025,18,216,cons_mean,0.6021765421243804,0.7225405021639866,0.12036396003960614,-0.013901420507517855,8.027777777777779,2.8666756805338722,1.8964814103504086,3.867382308267244,0.5
deu_vwcap,deu,vw_cap,60,2008,2025,18,216,cons_stack,0.6021765421243804,0.7197571367127623,0.11758059458838188,-0.015932969657203762,8.273029488735938,2.883857121089494,1.903595068746557,3.867382308267244,0.5
deu_vwcap,deu,vw_cap,60,2008,2025,18,216,stack3,0.6021765421243804,0.7151624956938104,0.11298595356942998,-0.018036920603767794,8.841893445078368,3.1398325205651867,1.7418766132159789,3.087776336481518,0.5
deu_vwcap,deu,vw_cap,120,2013,2025,13,156,current,0.34383153382949005,0.2916146423782974,-0.05221689145119268,-0.07691011134529709,16.53846153846154,7.304779359353283,1.7954326836888772,3.1770344723029105,0.38461538461538464
deu_vwcap,deu,vw_cap,120,2013,2025,13,156,gate2,0.34383153382949005,0.2899841562050044,-0.05384737762448566,-0.048558953910619096,12.26923076923077,6.116973902760019,1.604222271557283,2.8897717806207717,0.46153846153846156
deu_vwcap,deu,vw_cap,120,2013,2025,13,156,median3,0.34383153382949005,0.41617905237331976,0.0723475185438297,-0.03924618802359327,13.5,6.531314149245084,1.5957370949561505,2.8897717806207717,0.46153846153846156
deu_vwcap,deu,vw_cap,120,2013,2025,13,156,cons_mean,0.34383153382949005,0.35754730935789114,0.013715775528401086,-0.04235330091343008,12.884615384615385,6.159662263952086,1.5999796832567166,2.8897717806207717,0.46153846153846156
deu_vwcap,deu,vw_cap,120,2013,2025,13,156,cons_stack,0.34383153382949005,0.4148138779150708,0.07098234408558074,-0.039433657362514425,13.475619217545805,6.511169230676084,1.5960572908214141,2.8897717806207717,0.46153846153846156
deu_vwcap,deu,vw_cap,120,2013,2025,13,156,stack3,0.34383153382949005,0.451371649910647,0.10754011608115693,-0.031174330887542758,13.736382813591621,6.4048532249839125,1.4092773666952525,2.136417388126533,0.5384615384615384
deu_vwcap,deu,vw_cap,240,2023,2025,3,36,current,1.5350358412700598,1.4223358606572394,-0.11269998061282038,-0.010026917069829567,11.666666666666666,5.816233439999758,1.2948671478236233,1.462603927905391,0.6666666666666666
deu_vwcap,deu,vw_cap,240,2023,2025,3,36,gate2,1.5350358412700598,1.513717437972378,-0.021318403297681865,-0.003113355735777565,3.3333333333333335,0.4780914437337575,1.0971624386468903,1.3377154085935263,0.0
deu_vwcap,deu,vw_cap,240,2023,2025,3,36,median3,1.5350358412700598,1.513717437972378,-0.021318403297681865,-0.003113355735777565,3.3333333333333335,0.4780914437337575,1.0971624386468903,1.3377154085935263,0.0
deu_vwcap,deu,vw_cap,240,2023,2025,3,36,cons_mean,1.5350358412700598,1.513717437972378,-0.021318403297681865,-0.003113355735777565,3.3333333333333335,0.4780914437337575,1.0971624386468903,1.3377154085935263,0.0
deu_vwcap,deu,vw_cap,240,2023,2025,3,36,cons_stack,1.5350358412700598,1.513717437972378,-0.021318403297681865,-0.003113355735777565,3.3333333333333335,0.4780914437337575,1.0971624386468903,1.3377154085935263,0.0
deu_vwcap,deu,vw_cap,240,2023,2025,3,36,stack3,1.5350358412700598,1.5359039004171664,0.0008680591471066368,-0.00039298070108772446,3.5415848984095155,0.7767813179550171,1.010800395035687,1.0406227183875147,0.0
fra_vwcap,fra,vw_cap,60,2008,2025,18,216,current,-0.04714800125665934,0.06842133260056223,0.11556933385722157,-0.014958591875503482,8.5,3.571202650661682,1.7798282037350306,2.628205250463045,0.5555555555555556
fra_vwcap,fra,vw_cap,60,2008,2025,18,216,gate2,-0.04714800125665934,0.04299474073895286,0.0901427419956122,-0.003095410560976434,6.722222222222222,2.9987077320098243,1.6929272749934148,2.2915268455075037,0.5
fra_vwcap,fra,vw_cap,60,2008,2025,18,216,median3,-0.04714800125665934,0.03973125122350902,0.08687925248016837,-0.02592861045740415,8.11111111111111,3.1277700900856042,1.7303924995593827,2.311522571733485,0.5
fra_vwcap,fra,vw_cap,60,2008,2025,18,216,cons_mean,-0.04714800125665934,0.04163412978094513,0.08878213103760446,-0.011913312781229035,7.416666666666667,2.8115211474912827,1.7116598872763988,2.2915268455075037,0.5555555555555556
fra_vwcap,fra,vw_cap,60,2008,2025,18,216,cons_stack,-0.04714800125665934,0.03339200572364515,0.0805400069803045,-0.022833673778633014,7.838252047122081,2.956467692161227,1.722102740072226,2.3088802361915297,0.5555555555555556
fra_vwcap,fra,vw_cap,60,2008,2025,18,216,stack3,-0.04714800125665934,0.02465297215388207,0.07180097341054141,-0.02494113614103206,7.762587263546381,2.780992999172761,1.7264159936066648,2.308795929967964,0.5555555555555556
fra_vwcap,fra,vw_cap,120,2013,2025,13,156,current,0.2872275797663563,0.5891428164418058,0.30191523667544945,0.016775828605869895,7.846153846153846,4.752118503673162,1.612496669237476,2.3363093303446325,0.5384615384615384
fra_vwcap,fra,vw_cap,120,2013,2025,13,156,gate2,0.2872275797663563,0.5010018895656405,0.2137743097992842,0.020899032459868024,5.461538461538462,2.7152724936256765,1.6290637011236428,2.277894184865377,0.5384615384615384
fra_vwcap,fra,vw_cap,120,2013,2025,13,156,median3,0.2872275797663563,0.3249952840668788,0.03776770430052245,-0.02635034032032614,7.076923076923077,3.3496046209404042,1.6996738833826663,2.2870899264839424,0.5384615384615384
