return_month,intangibles__mean12,investment__mean12,momentum__mean12,new__mean12,profitability__mean12,trading_frictions__mean12,value__mean12,intangibles__vol12,investment__vol12,momentum__vol12,new__vol12,profitability__vol12,trading_frictions__vol12,value__vol12
1980-11-30,0.0017754415440422728,-0.0025671543458232284,0.011973618189708053,0.005459307294366077,0.007968679889363475,-0.006959613315612506,-0.01335861912578142,0.004409362056086108,0.00765488811992067,0.02724876498058635,0.008134566632037545,0.016652116843012987,0.023644520771417998,0.024785240089154836
1980-12-31,0.00255502295284621,-0.004181053210887239,0.014146737912795351,0.005756613590261484,0.010953807269988016,-0.009598953639236976,-0.01683409436512594,0.005500795446561351,0.010822162064452053,0.029504946974200117,0.008250700076485316,0.017890124923263164,0.026955427471031468,0.030178070777117073
1981-01-31,0.001848976748363241,-0.003937126397140203,0.010156876089616018,0.005010771142317221,0.008631109160992127,-0.005583285119623551,-0.012094390358770591,0.005558447300467537,0.011043162765299406,0.031067443761092797,0.008229697125880968,0.019674359139534383,0.029043775899182327,0.033790520515985197
1981-02-28,0.0006419154578230816,-0.002517509099828105,0.003106337986650306,0.003397294332029232,0.006170265381635102,-0.0006778774738006079,-0.005402309552433787,0.005221277555556067,0.013598411125008918,0.03240771494543143,0.009617837682618239,0.021832850076575615,0.029973592338119283,0.03867275835345733
1981-03-31,0.000568410747770701,-0.001437388625033998,-0.0009608283468987974,0.0031152502425782404,0.005429245197933243,0.0012412666864589316,-0.0015099785315793644,0.005220526192339132,0.014309311302850696,0.02997800281846332,0.009603544296647035,0.021865292607065566,0.029331546146398164,0.038340587920767666
1981-04-30,0.001065060571323973,-0.0017278899722249174,0.0018801830211909651,0.003985748877617546,0.0047783009963066215,-0.0034806779299940416,-0.0048446157876068175,0.0050521650162438465,0.014153919394474856,0.025814512740890742,0.009480961922658767,0.02217013219914989,0.02252427341785003,0.03464915711005574
1981-05-31,0.001717399000011435,-0.0009894377905517893,0.002780526336695843,0.006315899665636986,0.007383058832604829,-0.0030313608491843672,-0.003729873712403268,0.004411627271513181,0.014306157541163253,0.02558211641525008,0.008069213779262544,0.020081157236156114,0.022829002910264497,0.03505947396523329
1981-06-30,0.0020485407320054933,-0.0015262645267450318,0.005211500963260691,0.00649835579108796,0.007437517586361786,-0.0036473654493757762,-0.005714034651657578,0.00430439000108378,0.01427847574069347,0.025398243412719387,0.008016258862018616,0.020072648373532988,0.022921509943095896,0.034786222687773184
1981-07-31,0.0016805368825497699,0.0008517367827969394,0.0024762770365696226,0.005678768311177193,0.005952760134521701,-0.000878170320644908,1.5430595835765292e-05,0.004678692131278091,0.01589016876884385,0.025772511370601155,0.008921733116509368,0.021423605288392808,0.024901041447252848,0.03787830041819938
1981-08-31,0.0009215909164090466,0.0016663074687967797,0.0012037562469144674,0.0034947433726214266,0.0026355826227655956,-0.0004370534022061275,0.0012972290569817572,0.005147347219917526,0.01506475970540044,0.026089589760541654,0.009357337173761249,0.017633549736922712,0.024625200514627854,0.03714426389784756
1981-09-30,3.357924187204404e-05,0.002861224126262031,0.0006109414043616543,0.0031211417387659586,0.0010030617800450708,0.0024161598667449447,0.005169318429023427,0.005533159590101938,0.01518624839701108,0.025930112587298756,0.00916370113018986,0.01705512445726034,0.024687902581559704,0.036960515901511254
1981-10-31,0.0002117591356254021,0.005468682375466887,0.0006041205503073153,0.0035748251649362177,-0.0007438177262954847,0.00552168655468914,0.009924717795703704,0.005679306049860886,0.015549778989070525,0.025924025200251808,0.009979114457245508,0.015585116534048312,0.025058733396155292,0.036307485291329024
1981-11-30,3.5635553562264075e-05,0.004448302860651902,0.0011783708278407044,0.003622986407050409,0.00012167068058736071,0.004796225365274632,0.00875970714607064,0.005634364585202931,0.016528623845990537,0.02664532587017243,0.009988439118568818,0.016501837307864833,0.0258036539106528,0.03772572160450266
1981-12-31,-0.0014327377754199322,0.0073855322575553896,-0.0039995175929836025,0.002614872688672456,-0.0038008442638885337,0.010595920196922572,0.016805337921902908,0.003929197087131456,0.012570993175611625,0.02109669755842591,0.009860148581237767,0.012943636514244924,0.018316333840818447,0.027000280810635567
1982-01-31,-0.0009235291575701117,0.008101809344523184,-0.0019717016686174277,0.003678804906473855,-0.0013887836672823895,0.008967265978293053,0.014951319654702077,0.004173962823771859,0.012758443023000648,0.020294259652873983,0.010360454397669598,0.012882048695141844,0.01728866591190118,0.02629305393268941
