model,budget,selected,validation_sharpe,validation_loss,test_sharpe,test_loss,mean_C,mean_lambda,mean_IS_Sharpe
drop_feature_ival_me,2.0,False,0.6279125479569666,0.9656301543274619,0.5271815797224968,0.9907102205049448,2.0,0.06784822004477799,1.8616067151192135
drop_feature_ival_me,4.0,False,0.6164401891274516,0.9378360000934564,0.579920385848614,0.9831032062391268,4.0,0.030000219127900695,2.023951379566616
drop_feature_ival_me,8.0,False,0.6037777028065847,0.8993136649629478,0.6403225340707469,0.9720100976670288,8.0,0.012008017552461397,2.3650745108190385
drop_feature_ival_me,12.0,False,0.5965278625748522,0.8755554765491733,0.6722629719373495,0.9647055258928036,12.0,0.006562464532945454,2.7311846634671495
drop_feature_ival_me,16.0,False,0.593498005464513,0.860476492218258,0.6805680720268015,0.9594984359478854,16.0,0.004107717294624148,3.0562856277467736
drop_feature_ival_me,24.0,False,0.6157844771447039,0.8439922616678501,0.6580861488548513,0.9519867363120419,24.0,0.0019827413107286196,3.7122659969992347
drop_feature_ival_me,32.0,False,0.6416028887723538,0.8358789399509015,0.64873403957957,0.9468377172422142,32.0,0.001113509840300498,4.3534774975734605
drop_feature_ival_me,48.0,True,0.6565348787834805,0.8276440689717084,0.6963610163103309,0.9456371494158449,48.0,0.00043564644148080757,6.001945148578237
drop_feature_ival_me,64.0,False,0.6441086661399906,0.825127447612496,0.7074632211610944,0.9601348081995333,64.0,0.00019264302033923607,8.431666054104284
drop_feature_ival_me,96.0,False,0.5874552246894742,0.8556905842338863,0.6879542231539874,1.0433214140558282,96.0,3.442260304414024e-05,20.38676857203142
drop_feature_ival_me,118.0,False,0.539692478212482,0.926110489508981,0.6225119841079091,1.1752291769040548,118.0,1.740858449015557e-06,225.9212792772144
drop_feature_eq_dur,0.5,False,0.6254784117856355,0.9908689626882631,0.4785271585500572,0.9975234591501012,0.5,0.2983229074462933,1.7305354014977623
drop_feature_eq_dur,1.0,False,0.6277771140908174,0.9820454915014822,0.49644474829560703,0.9951632893387319,1.0,0.1442597211961989,1.7701496592421844
drop_feature_eq_dur,2.0,False,0.6273138522848222,0.9655420644668001,0.5294498252564364,0.9907634351669478,2.0,0.0675964024488952,1.862203753996832
drop_feature_eq_dur,4.0,False,0.6166742314571307,0.9376136965556117,0.5827565100427531,0.983149749773619,4.0,0.02989452218209871,2.028502339230811
drop_feature_eq_dur,8.0,False,0.6048859703527482,0.8987534892551453,0.6439343009899878,0.9719765223814512,8.0,0.01197006377660067,2.3714266808105364
drop_feature_eq_dur,12.0,False,0.5980902653595473,0.8746528275940348,0.6768190397345502,0.9645703256168989,12.0,0.006543820967170109,2.7348387306373074
drop_feature_eq_dur,16.0,False,0.5954820927886504,0.8592616564779438,0.6850030368747645,0.9592646892550858,16.0,0.004097223315445941,3.058991992376199
drop_feature_eq_dur,24.0,False,0.6182035571328638,0.8422715983824671,0.66277872547297,0.9515846800472216,24.0,0.001978673755072645,3.714101294232425
drop_feature_eq_dur,32.0,False,0.6443788520516839,0.8337986485785028,0.6546433448842393,0.9463073464674164,32.0,0.001111705939066281,4.355961710448508
drop_feature_eq_dur,48.0,True,0.6585780339847216,0.8251361024505497,0.7037393335879267,0.9449240533107721,48.0,0.0004352411903509065,6.004768566745028
drop_feature_eq_dur,64.0,False,0.6461032602747014,0.8223740807545871,0.7149494507648033,0.959225186784936,64.0,0.0001925579355297548,8.433218848152094
drop_feature_eq_dur,96.0,False,0.5886218224629626,0.8519967767300743,0.6961886123321002,1.0414871112980935,96.0,3.442210640841818e-05,20.38074052756192
drop_feature_eq_dur,118.0,False,0.5397348510236659,0.919451330405013,0.6311215090779482,1.1721349424764598,118.0,1.7411684701401225e-06,226.58382085784712
drop_feature_fcf_me,0.5,False,0.6160988004635367,0.9910842311555759,0.4709300336800432,0.9975201039303473,0.5,0.29911339687984817,1.7131956943828965
drop_feature_fcf_me,1.0,False,0.6190264387735781,0.982469474530826,0.48916035993697377,0.9951649953742082,1.0,0.14462503384754918,1.7599006477959864
drop_feature_fcf_me,2.0,False,0.6184030774748331,0.9663491347615356,0.5217781102488475,0.9907943793961452,2.0,0.06775318291236285,1.849484241184506
drop_feature_fcf_me,4.0,False,0.6067887541738569,0.939001545341188,0.5737804589827773,0.9832818609964502,4.0,0.029953549605505742,2.0152366271827553
drop_feature_fcf_me,8.0,False,0.5951325589570213,0.9006230256323167,0.6361334910803298,0.9723398198590744,8.0,0.011988180197937057,2.360621382404012
drop_feature_fcf_me,12.0,False,0.5895546980619223,0.876484821994034,0.6688079527932556,0.9651193904366794,12.0,0.006551788330312047,2.7225398157722505
drop_feature_fcf_me,16.0,False,0.5888866969076952,0.8608777736487745,0.6774142523375087,0.9599470073659389,16.0,0.004101336067178839,3.0534101192397145
drop_feature_fcf_me,24.0,False,0.6182694174736124,0.8434788250937068,0.6557006743122765,0.9524257125294091,24.0,0.001980066038865148,3.7156782151550987
drop_feature_fcf_me,32.0,False,0.6457700764841996,0.834844642856846,0.6481782175921473,0.9472244537959863,32.0,0.0011122576014668015,4.36112965439151
drop_feature_fcf_me,48.0,True,0.6592677374269656,0.8264027009908527,0.6990524325718345,0.9458808519618149,48.0,0.0004353355847135031,6.021230061206207
drop_feature_fcf_me,64.0,False,0.6472345465186303,0.8241475402670075,0.7121622771416936,0.9601162164412138,64.0,0.00019256370021349272,8.423787693396404
drop_feature_fcf_me,96.0,False,0.5894062436316041,0.8549776138692787,0.69522722801971,1.0417751734691993,96.0,3.441573304798897e-05,20.35638168092547
drop_feature_fcf_me,118.0,False,0.5402351794905987,0.9243292451351529,0.6313216649245275,1.171399737038146,118.0,1.740372558121816e-06,226.010849261389
drop_feature_ebitda_mev,0.5,False,0.6275868094999166,0.9909135200404402,0.47114625081691286,0.9975265142692923,0.5,0.2967596705058619,1.7255125039343289
drop_feature_ebitda_mev,1.0,False,0.6302153869030082,0.9821159556449247,0.48864210246607437,0.9951724614266305,1.0,0.14351722991713042,1.7706448766572156
drop_feature_ebitda_mev,2.0,False,0.629837730121412,0.9656251277474084,0.5213406242000936,0.9907929814356065,2.0,0.06726104754325826,1.8599761191862512
drop_feature_ebitda_mev,4.0,False,0.6189481804731719,0.9376351944182434,0.5723309294060706,0.983245090934174,4.0,0.029757007976766187,2.0292337103861584
drop_feature_ebitda_mev,8.0,False,0.6072741985164152,0.8985306392767806,0.6324153972681005,0.9722581625486675,8.0,0.011922724336254577,2.3715541829215154
drop_feature_ebitda_mev,12.0,False,0.6003481172092928,0.8741537334256541,0.6644366687243203,0.9650663970478418,12.0,0.0065213552123585235,2.730304187403292
drop_feature_ebitda_mev,16.0,False,0.5975644084246745,0.8585037856243685,0.6729490608824471,0.9599823983890653,16.0,0.004084818571918285,3.0570119127552067
drop_feature_ebitda_mev,24.0,False,0.6179231462772402,0.8411122807841224,0.6539205583462462,0.9527299978186125,24.0,0.0019737692854464393,3.7034611729340585
drop_feature_ebitda_mev,32.0,False,0.6443102405207611,0.8323957038569577,0.6481699882778754,0.947806082191902,32.0,0.0011093225429582342,4.346484621479789
drop_feature_ebitda_mev,48.0,True,0.6595317733589987,0.8235295834985105,0.6936546764821804,0.9467470089756836,48.0,0.00043447613236669025,6.016515032506542
drop_feature_ebitda_mev,64.0,False,0.6473550134950365,0.8207010703653442,0.7065896249984166,0.9608793044844431,64.0,0.00019226737472103324,8.439451218139887
drop_feature_ebitda_mev,96.0,False,0.5896042195075717,0.8501039636969284,0.6890276272009171,1.0420918394493897,96.0,3.438772639195991e-05,20.29993805479919
drop_feature_ebitda_mev,118.0,False,0.5403551916367941,0.9166312245256819,0.62445906851927,1.1723794694274627,118.0,1.7398654021671718e-06,223.39697574496873
drop_feature_rd_me,0.5,False,0.6317407039709148,0.9908783630357177,0.46770780664337314,0.9975455299065422,0.5,0.29898782994359746,1.6945917659689744
drop_feature_rd_me,1.0,False,0.6348492160321747,0.9820773112077015,0.4855096647401409,0.9952201916627419,1.0,0.1445385555342516,1.7391027209138228
drop_feature_rd_me,2.0,False,0.6347944333980927,0.9656497547572694,0.5173265285144544,0.9909156876034969,2.0,0.06768893086109896,1.826484631941247
drop_feature_rd_me,4.0,False,0.6234771618177348,0.9379425105072532,0.5701896957150592,0.983542064292862,4.0,0.029905455480863753,1.989392405423277
drop_feature_rd_me,8.0,False,0.6088140324924647,0.8994786459822206,0.6325265652854979,0.9728713605965853,8.0,0.011955695864111333,2.339573085145741
drop_feature_rd_me,12.0,False,0.6000655062680972,0.8755297468982509,0.6646108997537441,0.9658965864157174,12.0,0.006528313756760001,2.706637134435721
drop_feature_rd_me,16.0,False,0.5962982902722654,0.860093772142983,0.6727843374494386,0.9609279467968209,16.0,0.004083708872157503,3.0327947992356465
drop_feature_rd_me,24.0,False,0.6196834502324884,0.842709939675306,0.6498064575043341,0.9536740987806169,24.0,0.001969357094844307,3.6995669557370867
drop_feature_rd_me,32.0,False,0.6459295993225677,0.8336798555244312,0.6413123694780023,0.9485907503802884,32.0,0.0011053488527632104,4.3518911083944145
drop_feature_rd_me,48.0,True,0.6596048226517215,0.823932145451762,0.6906572293002952,0.9472601138335379,48.0,0.00043219101784715134,6.037816039668186
drop_feature_rd_me,64.0,False,0.6452403202515583,0.8204785048509273,0.7062634898638169,0.9614133241768996,64.0,0.00019106053560844535,8.451685548536945
drop_feature_rd_me,96.0,False,0.5856849318377247,0.849111659629192,0.6936012163115981,1.043171834341028,96.0,3.412654345805317e-05,20.444075422406993
drop_feature_rd_me,118.0,False,0.5361051245450861,0.9148309355490905,0.6306208874901025,1.1736981147162442,118.0,1.7260285196310786e-06,226.47698278342733
drop_feature_seas_2_5an,0.5,False,0.6242401669427343,0.9909649890811558,0.4776614965426248,0.9974973001309925,0.5,0.30024659194911674,1.7141365511237499
drop_feature_seas_2_5an,1.0,False,0.6269510160159135,0.9822430453984773,0.4958253617996904,0.995117045731107,1.0,0.14515873429679702,1.7636329910119173
drop_feature_seas_2_5an,2.0,False,0.6266452804142925,0.9659468437536556,0.5288273250679574,0.9906905956893741,2.0,0.06798952724771185,1.855059741732112
drop_feature_seas_2_5an,4.0,False,0.6159665344550512,0.9384069016105999,0.581903486642581,0.9830564775036621,4.0,0.030045790797201596,2.017777365587837
drop_feature_seas_2_5an,8.0,False,0.6035021904240299,0.9001460611086273,0.6436188093135914,0.9718976950436093,8.0,0.012015680735256922,2.3599498638897067
drop_feature_seas_2_5an,12.0,False,0.5969295830798037,0.8764859846908806,0.6761587981538256,0.9645292096632143,12.0,0.006562047879297543,2.726848529764122
drop_feature_seas_2_5an,16.0,False,0.5950659116125974,0.8614683357262809,0.6847058522154772,0.959267072253338,16.0,0.0041049800129309465,3.049915251696909
drop_feature_seas_2_5an,24.0,False,0.6207294726731581,0.8451228862014281,0.6600676668456387,0.9516902361118769,24.0,0.001979402529980374,3.715752984236347
drop_feature_seas_2_5an,32.0,False,0.647216389002525,0.83713345617095,0.6498889743710441,0.9465483131065943,32.0,0.0011106884249137857,4.35451617848782
drop_feature_seas_2_5an,48.0,True,0.660805633727324,0.8288447804058797,0.6959345050830821,0.9454574232818871,48.0,0.00043391150474699343,6.01624317084598
drop_feature_seas_2_5an,64.0,False,0.6480237638286008,0.8257770766618904,0.7073841831780681,0.9598159801026857,64.0,0.00019161813661153104,8.447544471505156
drop_feature_seas_2_5an,96.0,False,0.5918428889638505,0.8530408071487071,0.6909804989125287,1.0407564587264613,96.0,3.415731601344392e-05,20.496212924988193
drop_feature_seas_2_5an,118.0,False,0.5451509298914697,0.9166359488583493,0.6264982110982307,1.168379927780586,118.0,1.7247249415517618e-06,227.27394358864524
drop_feature_seas_6_10an,0.5,False,0.6249771153889735,0.9909825389319061,0.4725524271276675,0.997516767756374,0.5,0.3003521769150701,1.7123339529807606
drop_feature_seas_6_10an,1.0,False,0.627641424152385,0.9822790461777013,0.49044818536248325,0.9951566121744297,1.0,0.14521461314443784,1.7611433375764811
drop_feature_seas_6_10an,2.0,False,0.627271516706376,0.9660211992830671,0.5232116286774269,0.9907719391086252,2.0,0.06801980999334312,1.8527719270230687
drop_feature_seas_6_10an,4.0,False,0.6166507319252161,0.9385497891369494,0.5754909039163872,0.9832265314219826,4.0,0.03006217348856299,2.0149613990004895
drop_feature_seas_6_10an,8.0,False,0.603375309992046,0.9003033235201197,0.6381037967864516,0.9722675295430332,8.0,0.012023899143608298,2.354702107530658
drop_feature_seas_6_10an,12.0,False,0.5962620398108741,0.8764412425613367,0.67115145943157,0.9651369174481116,12.0,0.006567059468072921,2.7153059567094164
drop_feature_seas_6_10an,16.0,False,0.5940548437488817,0.8610526363564446,0.6794757027995884,0.9601488709899184,16.0,0.004108241525256065,3.038714842725293
drop_feature_seas_6_10an,24.0,False,0.6207910737446788,0.8437768697031903,0.6561794875308717,0.953174993730903,24.0,0.001980856443406437,3.6938101745747822
drop_feature_seas_6_10an,32.0,False,0.6479215116835481,0.8349876924682437,0.646074323713136,0.9486139415820363,32.0,0.0011113111436438566,4.358423890859287
drop_feature_seas_6_10an,48.0,True,0.6618588077051918,0.8262046301119077,0.6941764161165024,0.9483849384598293,48.0,0.0004339432242488704,5.998979225842226
drop_feature_seas_6_10an,64.0,False,0.6480952715316776,0.8242148923135716,0.7067321919833387,0.9631910786343787,64.0,0.00019153936376761698,8.38175530084577
drop_feature_seas_6_10an,96.0,False,0.5885321922177166,0.8568945392788552,0.6925582163438662,1.043712796863701,96.0,3.4115018334164944e-05,20.35209432400155
drop_feature_seas_6_10an,118.0,False,0.5386980015459581,0.9243975560960124,0.6338345774395364,1.1689596051059465,118.0,1.7226267716892649e-06,227.4901914343892
drop_feature_prc,0.5,False,0.6287108094670552,0.9908429557915338,0.47153344259258084,0.9975313057415525,0.5,0.2985109852540514,1.7268728595819023
drop_feature_prc,1.0,False,0.6309459466981906,0.981989731422272,0.4893647420361083,0.9951817702367931,1.0,0.14433450137628845,1.7725277844268064
drop_feature_prc,2.0,False,0.6302239022680669,0.9654193030903391,0.5220626725808428,0.9908109340053194,2.0,0.06761534956809125,1.863232346313442
drop_feature_prc,4.0,False,0.6196387719474006,0.9373478227084141,0.5744999973379638,0.9832736233735782,4.0,0.02988855172068182,2.02534785146954
drop_feature_prc,8.0,False,0.6070644393592985,0.8982310879989617,0.6348552403991983,0.9722642131147679,8.0,0.011958111767259232,2.367326174941339
drop_feature_prc,12.0,False,0.600273868142991,0.8739630407682007,0.6677101379790359,0.9650030931283446,12.0,0.006533678149441354,2.7335769197875788
drop_feature_prc,16.0,False,0.5973834152275381,0.8584946752840565,0.6756228154579316,0.9598132322621054,16.0,0.00408932858322116,3.05823867218312
drop_feature_prc,24.0,False,0.6205171764937761,0.8415153703778409,0.6532146597914933,0.9522558650106976,24.0,0.0019739325328284726,3.714350228323235
drop_feature_prc,32.0,False,0.6471721626209698,0.8331171177060616,0.6466479369122785,0.9469583557105948,32.0,0.0011087364720038632,4.36537552725763
drop_feature_prc,48.0,True,0.6622286421176355,0.8244708274283662,0.6970372468476705,0.9452908709074719,48.0,0.0004339706695813446,6.029967750328163
drop_feature_prc,64.0,False,0.648748376195893,0.8215076723551642,0.7106603318742895,0.9592786922979614,64.0,0.0001919933117886829,8.444182474892246
drop_feature_prc,96.0,False,0.5913672590218972,0.8498817718076446,0.6935965588752007,1.0408980330176427,96.0,3.432986653026198e-05,20.367158392064276
drop_feature_prc,118.0,False,0.543290477694659,0.9148835228138611,0.6289934128302725,1.1699923010118285,118.0,1.73638821535241e-06,227.31168305143336
matern_T60,0.5,False,0.6007019098333631,0.9898569704188122,0.4878300969943243,0.9955964059364533,0.5,0.2058269838341207,2.0984636921654127
matern_T60,1.0,False,0.6184000262316566,0.9801225056147932,0.5045631595752312,0.9917092997926276,1.0,0.09790048033640665,2.161989219263082
matern_T60,2.0,False,0.6407899507598905,0.9619041450188629,0.5438611776872898,0.9850299013327178,2.0,0.04449510046865187,2.3242097720277326
matern_T60,4.0,False,0.6467473252002744,0.9314488014233827,0.6125369313645289,0.9743474274146962,4.0,0.0186717877833172,2.5963856697146204
matern_T60,8.0,False,0.6348661801154376,0.8929514512641546,0.716921881635689,0.959262553387697,8.0,0.006872514482996299,3.1747354110560204
matern_T60,12.0,False,0.6220772538583074,0.8748578654871546,0.7568128196302598,0.9504372457049726,12.0,0.0034944207915268365,3.793859786629319
matern_T60,16.0,False,0.6261342082631688,0.8680127301391674,0.7565571209646522,0.9465500499790975,16.0,0.002039047465075489,4.421710492607579
matern_T60,24.0,False,0.6597533273050163,0.8683037849460693,0.6953695880680884,0.9500801884677875,24.0,0.0008442337073727295,5.918189146749378
matern_T60,32.0,True,0.6948154722131055,0.874600495908937,0.6460460493394575,0.9658380056918637,32.0,0.0003910020216098368,8.160050556021591
matern_T60,48.0,False,0.666963040906165,0.8994481870872881,0.5760238044361566,1.0350006231943243,48.0,7.592983576660883e-05,20.121821311904206
matern_T60,59.1,False,0.6127745492094093,0.954175967491686,0.512564650325919,1.1406372807334828,59.10000000000001,3.642894022599651e-06,258.73056482969014
matern_T240,0.5,False,0.5932773773123813,0.9940585405027456,0.563542781674549,0.9990444430405921,0.5,0.3511458589821906,1.3407113462304552
matern_T240,1.0,False,0.5977602995519092,0.9881803824674572,0.5707976014682781,0.9980690502905037,1.0,0.17138100472783155,1.3783640000505728
matern_T240,2.0,False,0.6022952686665279,0.9768181573192033,0.5855557550904731,0.9960633718709423,2.0,0.08172944553233295,1.457327191049433
matern_T240,4.0,False,0.6005265323068945,0.9563470408473801,0.6175535964537717,0.9918725187917301,4.0,0.03731962627984261,1.6125909881256284
matern_T240,8.0,False,0.5916631383861295,0.9242293371601525,0.6728532514108325,0.9831009474694673,8.0,0.01578971625659861,1.8940348998363916
matern_T240,12.0,False,0.5909440247211646,0.9002800873286105,0.7198119343608591,0.974308421188181,12.0,0.00905950132025525,2.1158796559837474
matern_T240,16.0,False,0.5973577701749558,0.8813439747048724,0.7567971154256722,0.9658729427742554,16.0,0.005931535983039798,2.328492398885712
matern_T240,24.0,False,0.6048611908977434,0.852615125343806,0.8136356542768302,0.9507296981610593,24.0,0.0031160158101978174,2.725086300746348
matern_T240,32.0,False,0.6154388847942,0.8315528824084848,0.8593715503374083,0.9381661869685501,32.0,0.0019023971806937626,3.083381499830983
matern_T240,48.0,False,0.6387043988660861,0.8024465175928219,0.9210226595711656,0.9202921379304684,48.0,0.0008922125094546102,3.780206501537616
matern_T240,64.0,True,0.6445703852303732,0.7829546724102215,0.9529661821860115,0.9106614815489097,64.0,0.0004925148463324171,4.505256858987552
matern_T240,96.0,False,0.632058518624533,0.7597772140871536,0.9626879367491259,0.9109606193066131,96.0,0.00018849658191104986,6.17860597178564
matern_T240,118.0,False,0.6100712873791124,0.7530970787273003,0.9504581783795423,0.9237944994398444,118.0,0.00010591750100184896,7.646483502756548
matern_T240,236.4,False,0.47094470428945173,0.8222354519126356,0.7856909551804784,1.1893871400492737,236.40000000000003,6.555592114760892e-07,234.5115011839777
matern_rff16,0.5,False,0.433754518889765,0.9903379795333119,0.4692295789050208,0.997671402025083,0.5,0.29767918050896974,1.527869669998028
matern_rff16,1.0,False,0.46359568139646595,0.9814897812062395,0.47418834556538336,0.9955692285904627,1.0,0.14229761133134367,1.5658072937587995
matern_rff16,2.0,False,0.557753905880142,0.9658715541557685,0.4795914871821283,0.9919791454717782,2.0,0.06517550583220828,1.6594264904741174
matern_rff16,4.0,False,0.7152490700755126,0.9414179217036897,0.47839551073922415,0.986890338249004,4.0,0.027601103279771742,1.8349662894815502
matern_rff16,8.0,True,0.7537904888762896,0.9132214392517839,0.4637006535081969,0.9827131964611137,8.0,0.010268300661764675,2.1923416101768867
matern_rff16,12.0,False,0.7036279409705206,0.906353126031334,0.44373010831617865,0.9832201611365117,12.0,0.005313485869500194,2.5101984494799483
matern_rff16,16.0,False,0.6435933340061687,0.9160572249601906,0.4166320162025486,0.985967756907246,16.0,0.0031963564564470004,2.824767617709628
matern_rff16,24.0,False,0.569087580248587,0.970971341268084,0.4224759941799134,0.9941044637743882,24.0,0.0014653262654553839,3.4974427642276806
matern_rff16,32.0,False,0.5099343746466949,1.0546718820855434,0.44545856713625465,1.0047289298394657,32.0,0.0007975222755880858,4.1881028470412005
matern_rff16,48.0,False,0.4393921528421556,1.2512150161717948,0.46171663829692694,1.0393660526224122,48.0,0.0003008294477482562,5.789010607334937
matern_rff16,64.0,False,0.36598736691218425,1.4571111925834155,0.4759217665565261,1.1001113101134985,64.0,0.00013017812918160234,7.996089456754937
matern_rff16,96.0,False,0.33363598907701675,1.9934820430355573,0.5218754076565776,1.3286171571946865,96.0,2.2549314612439186e-05,20.091065787884858
matern_rff16,118.0,False,0.3749689510167811,2.604830836635483,0.43818927624051385,1.6257933071588249,118.0,1.1198704316932303e-06,231.14052465571035
matern_rff64,0.5,False,0.3204399168182339,0.9923858305833348,0.4788874660417663,0.997027335493304,0.5,0.3007230862378815,1.697778777897115
matern_rff64,1.0,False,0.33961905704803935,0.9850696578524527,0.49859644836537925,0.994236791369009,1.0,0.14520807593797463,1.7367066364660566
matern_rff64,2.0,False,0.37484058057361624,0.9714432569939078,0.5336208388784331,0.9891719467073181,2.0,0.0678295262893115,1.8175116547365382
matern_rff64,4.0,False,0.4512016975109363,0.948515797721448,0.5822945037523616,0.9809505437207845,4.0,0.02979313745433823,1.9771936906326086
matern_rff64,8.0,False,0.4696691385130458,0.9178987712657788,0.6088091646847068,0.9707542696922541,8.0,0.011752130034951165,2.315356298778469
matern_rff64,12.0,False,0.45815158301816483,0.9018818032126816,0.6009943400424329,0.966170959416482,12.0,0.006329181868013555,2.6650864517308683
matern_rff64,16.0,False,0.46944512211146755,0.8950201922631554,0.5876558284513337,0.9647807631990953,16.0,0.003908123529105267,3.0003608592395152
matern_rff64,24.0,True,0.4786658909692252,0.8953972567476042,0.5519368465701915,0.9669303331908529,24.0,0.0018437780611810092,3.6532494216132854
matern_rff64,32.0,False,0.45100034081767904,0.9042505584454187,0.5342108764932563,0.9737408427923502,32.0,0.001017803740235177,4.293253629311879
matern_rff64,48.0,False,0.43809350070609304,0.9371621096600741,0.49953676247793766,1.0051386542561895,48.0,0.0003893379095787742,5.9142848007431725
matern_rff64,64.0,False,0.37565078240843486,0.9960292879064291,0.44206399468984686,1.0647729408702193,64.0,0.0001697716339695396,8.148517586192817
matern_rff64,96.0,False,0.2807277981456779,1.2190165863219353,0.3987334590948133,1.2665909009123684,96.0,2.975536986332314e-05,19.040212363039945
matern_rff64,118.0,False,0.24429983947141798,1.4806589441867186,0.38471262846148296,1.506872750506089,118.0,1.4895454645903378e-06,206.3555778098773
matern_rff256,0.5,False,0.6082505877549169,0.9891371989352258,0.4816948126157093,0.9972651377933376,0.5,0.30011938306165575,1.6868275329924272
matern_rff256,1.0,False,0.6124614372887485,0.9786519958336215,0.4951489919389936,0.9946429721447358,1.0,0.14464280033496196,1.7308087668653889
matern_rff256,2.0,False,0.6116836369412162,0.9590934713705257,0.5200301974390571,0.9897219582118296,2.0,0.06733573240615585,1.817265101172027
matern_rff256,4.0,False,0.6158731975385839,0.9262061643671309,0.5591713212399695,0.9811706542051848,4.0,0.029418646821126535,1.9954458306567613
matern_rff256,8.0,False,0.7006745468218919,0.8809202807681866,0.6124607825278455,0.9688401498919099,8.0,0.011535688685907448,2.345069902409703
matern_rff256,12.0,False,0.7226586346711713,0.8530264879752297,0.6344609391037648,0.9610985912106846,12.0,0.006202691834223041,2.6927737129439464
matern_rff256,16.0,False,0.744860669104781,0.8349038385384471,0.6384567005948373,0.9559998828018442,16.0,0.0038342944524654555,3.028386479442509
matern_rff256,24.0,False,0.7957768295122037,0.8127878002063592,0.6486909126192221,0.9499820288672935,24.0,0.00181971622597154,3.686560949815874
matern_rff256,32.0,False,0.8402722409478657,0.7981183778936239,0.6487898401537715,0.9482012395963499,32.0,0.001011150238732461,4.369559814143516
matern_rff256,48.0,False,0.9595921694707714,0.7738947682417096,0.6658937000134276,0.9610567219710894,48.0,0.0003904109294092959,6.037054734674728
matern_rff256,64.0,True,1.1014239936177856,0.7574417737566971,0.6436763440050589,1.0006759740691435,64.0,0.00017113868813631967,8.328269888842486
matern_rff256,96.0,False,1.0982208820521862,0.8311560163388276,0.5494912356512613,1.1691705579871565,96.0,3.0146715500506163e-05,19.77060861031088
matern_rff256,118.0,False,0.9630121742928247,1.0810452528470347,0.43898048017274854,1.3978936123511836,118.0,1.5093710763502685e-06,217.61969287321418
matern_rff1024,0.5,False,0.6211696336691951,0.9906673458687062,0.4760883728311154,0.9974862189873881,0.5,0.30092412297283405,1.735125405813208
matern_rff1024,1.0,False,0.6489239614233379,0.9816710796870614,0.4962428299062376,0.9950867782559786,1.0,0.14541535094710045,1.7757337282631536
matern_rff1024,2.0,False,0.6633968686149275,0.9648864873835812,0.5317700906176169,0.9906043113968044,2.0,0.0680472408128351,1.8571271585684255
matern_rff1024,4.0,False,0.6732509688508356,0.9365325801944171,0.5891744871038676,0.9828236162325353,4.0,0.030023046162531594,2.0265390891626316
matern_rff1024,8.0,False,0.660547636253308,0.8968878278591526,0.6537740115433418,0.9713736210229957,8.0,0.01197865573240294,2.374091791247133
matern_rff1024,12.0,False,0.6658106169604219,0.8718883859159426,0.6833580809071461,0.963784508229792,12.0,0.006533582098758377,2.72521951164015
matern_rff1024,16.0,False,0.695952252467644,0.8555594590804709,0.6864483853886608,0.9583885615341095,16.0,0.004085466583065677,3.0546552650866294
matern_rff1024,24.0,False,0.7458540182664338,0.8371217109132825,0.6614665004362236,0.9508843667929019,24.0,0.0019713709446066313,3.704317597885321
matern_rff1024,32.0,False,0.7590585332387795,0.828298249362068,0.6540755609723627,0.946400316204786,32.0,0.0011080109623899058,4.368166833686281
matern_rff1024,48.0,False,0.7677740166176024,0.8226656506080999,0.6830041126134968,0.9488975531272225,48.0,0.0004346491101060311,6.029020268850174
matern_rff1024,64.0,False,0.7745383595599316,0.8281437688763619,0.6813235788542291,0.9706009893318067,64.0,0.00019277386960107648,8.44735114420602
matern_rff1024,96.0,False,0.7436349887490601,0.9001559430159776,0.6227246594443748,1.0787037938389024,96.0,3.463450964614604e-05,20.444007764991735
matern_rff1024,118.0,True,0.8133005798489107,1.036336726055008,0.540364379220344,1.2345453861985505,118.0,1.7569254033065292e-06,226.56565183317645
matern_vw,0.5,False,0.669775003197239,0.993131586252123,0.4856597999382127,0.9967344754518629,0.5,0.3093169044856182,1.6222572022400643
matern_vw,1.0,False,0.6778780580480832,0.9867034906332237,0.5027529383842417,0.9937865434318649,1.0,0.1499728943522408,1.6753429758029008
matern_vw,2.0,False,0.7042084796363602,0.9751466767859007,0.5319907187376094,0.9886860135741958,2.0,0.07066925180295053,1.7803529571071586
matern_vw,4.0,False,0.7248373612825856,0.956657384386256,0.57998457015764,0.9808287428480699,4.0,0.03163990696024261,1.9716543998386018
matern_vw,8.0,False,0.6777041157078246,0.9320798792627365,0.6328606644945244,0.97053384356039,8.0,0.013016686932626483,2.3679097126488893
matern_vw,12.0,False,0.6545396374446313,0.9157877463027753,0.6475710978501209,0.9639369697779101,12.0,0.007315549148855723,2.7071880823680283
matern_vw,16.0,False,0.6572813377803767,0.9031052380794927,0.6513964877133788,0.9592510345373901,16.0,0.004701097015773474,3.0383197216516296
matern_vw,24.0,False,0.7252521310702562,0.8825269256608846,0.641669278560772,0.9529263703150856,24.0,0.0023719989525159036,3.7312047233950434
matern_vw,32.0,False,0.76956219346729,0.8656238698941668,0.6366341865218987,0.9491714068190853,32.0,0.0013779981871539424,4.3956704741178765
matern_vw,48.0,False,0.8126556606172296,0.8417609343203282,0.6443638903173462,0.9486860547484487,48.0,0.0005649547718118208,5.962678616576943
matern_vw,64.0,True,0.8136715062772196,0.8345216108807548,0.6720404714722091,0.9592260757261452,64.0,0.0002576061683254319,8.215661591756454
