window,model,block,delta_sr,low_sr,high_sr,sim_low_sr,sim_high_sr,gain_loss,low_loss,high_loss
240,momentum,6,-0.0025017590890697716,-0.08670069044229897,0.06699354203501721,-0.6881317692630224,0.6831282510848828,-0.003566588157177671,-0.014446733161516744,0.003833093058613303
240,new,6,-0.03403485998438652,-0.27689745274839833,0.15515241248374131,-0.7196648701583391,0.6515951501895662,-0.0039150435570866355,-0.02304956076412719,0.011973597971643957
240,profitability,6,-0.0551667270282335,-0.41535204249423535,0.279625663962314,-0.7407967372021862,0.6304632831457191,-0.03123042583212493,-0.07063406512740784,0.0021715077607663944
240,trading_frictions,6,0.13618195690640825,-0.11239344265586916,0.35022560597094765,-0.5494480532675444,0.8218119670803609,-0.0030192607480625743,-0.035265317282244434,0.021729687266649256
240,value,6,1.0886081445046498,0.5043186056559859,1.6620085121157284,0.4029781343306972,1.7742381546786024,0.09164144139744983,0.012420753363412673,0.16855828155896838
240,all_extensions,6,1.0643524748159716,0.40919998458961315,1.6777080405957507,0.378722464642019,1.7499824849899244,0.07639514259924694,-0.040595396628826844,0.17581593678772744
240,admission_gate,6,0.2652199990450338,-0.06920996601005364,0.6243871819785555,-0.42041001112891885,0.9508500092189864,0.011621726610449216,-0.01566627065373334,0.04164179845939972
240,unhedged_all_extensions,6,0.8591442517790449,0.27667020045112284,1.410976109936591,0.1735142416050922,1.5447742619529974,-0.009079755267161644,-0.15863542264238234,0.10679583689910983
240,intangibles,12,-0.008725976208994124,-0.4615858314061477,0.35736330101978875,-0.6328027990233149,0.6153508466053268,-0.051107590717442655,-0.107581688806048,0.000812123050210757
240,investment,12,0.5085956254186679,0.11448010061159022,0.8664538453524027,-0.11548119739565299,1.1326724482329888,0.030992821768759758,-0.004838843960874152,0.06502506319761578
240,momentum,12,-0.0025017590890697716,-0.07439708967179492,0.06346041035981485,-0.6265785819033907,0.6215750637252511,-0.003566588157177671,-0.015498698720882931,0.00389397802328672
